source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,532.0,532.0,,"[0, 58, 1]","[0, 58, 1]",
0,2,964.0,964.0,,"[0, 70, 2]","[0, 70, 2]",
0,3,463.0,463.0,,"[0, 3]","[0, 3]",
0,4,657.0,657.0,,"[0, 4]","[0, 4]",
0,5,778.0,778.0,,"[0, 26, 79, 5]","[0, 26, 79, 5]",
0,6,511.0,511.0,,"[0, 6]","[0, 6]",
0,7,596.0,596.0,,"[0, 17, 7]","[0, 17, 7]",
0,8,532.0,532.0,,"[0, 8]","[0, 8]",
0,9,431.0,431.0,,"[0, 26, 9]","[0, 26, 9]",
0,10,579.0,579.0,,"[0, 68, 10]","[0, 68, 10]",
0,11,849.0,849.0,,"[0, 26, 79, 11]","[0, 26, 79, 11]",
0,12,404.0,404.0,,"[0, 12]","[0, 12]",
0,13,850.0,850.0,,"[0, 66, 13]","[0, 66, 13]",
0,14,813.0,813.0,,"[0, 38, 78, 14]","[0, 38, 78, 14]",
0,15,629.0,629.0,,"[0, 58, 15]","[0, 58, 15]",
0,16,558.0,558.0,,"[0, 16]","[0, 16]",
0,17,493.0,493.0,,"[0, 17]","[0, 17]",
0,18,781.0,781.0,,"[0, 4, 18]","[0, 4, 18]",
0,19,734.0,734.0,,"[0, 70, 59, 19]","[0, 70, 59, 19]",
0,20,758.0,758.0,,"[0, 6, 20]","[0, 6, 20]",
0,21,537.0,537.0,,"[0, 21]","[0, 21]",
0,22,436.0,436.0,,"[0, 26, 22]","[0, 26, 22]",
0,23,670.0,670.0,,"[0, 70, 23]","[0, 70, 23]",
0,24,542.0,542.0,,"[0, 24]","[0, 24]",
0,25,855.0,855.0,,"[0, 17, 25]","[0, 17, 25]",
0,26,246.0,246.0,,"[0, 26]","[0, 26]",
0,27,509.0,509.0,,"[0, 58, 27]","[0, 58, 27]",
0,28,572.0,572.0,,"[0, 70, 28]","[0, 70, 28]",
0,29,797.0,797.0,,"[0, 29]","[0, 29]",
0,30,223.0,223.0,,"[0, 30]","[0, 30]",
0,31,624.0,624.0,,"[0, 30, 31]","[0, 30, 31]",
0,32,641.0,641.0,,"[0, 58, 32]","[0, 58, 32]",
0,33,503.0,503.0,,"[0, 30, 33]","[0, 30, 33]",
0,34,794.0,794.0,,"[0, 4, 34]","[0, 4, 34]",
0,35,752.0,752.0,,"[0, 16, 35]","[0, 16, 35]",
0,36,580.0,580.0,,"[0, 12, 41, 36]","[0, 12, 41, 36]",
0,37,1006.0,1006.0,,"[0, 4, 18, 37]","[0, 4, 18, 37]",
0,38,544.0,544.0,,"[0, 38]","[0, 38]",
0,39,495.0,495.0,,"[0, 39]","[0, 39]",
0,40,539.0,539.0,,"[0, 91, 40]","[0, 91, 40]",
0,41,488.0,488.0,,"[0, 12, 41]","[0, 12, 41]",
0,42,989.0,989.0,,"[0, 72, 87, 42]","[0, 72, 87, 42]",
0,43,481.0,481.0,,"[0, 43]","[0, 43]",
0,44,818.0,818.0,,"[0, 72, 44]","[0, 72, 44]",
0,45,897.0,897.0,,"[0, 38, 45]","[0, 38, 45]",
0,46,739.0,739.0,,"[0, 30, 46]","[0, 30, 46]",
0,47,725.0,725.0,,"[0, 70, 47]","[0, 70, 47]",
0,48,656.0,656.0,,"[0, 17, 48]","[0, 17, 48]",
0,49,943.0,943.0,,"[0, 80, 49]","[0, 80, 49]",
0,50,512.0,512.0,,"[0, 71, 50]","[0, 71, 50]",
0,51,912.0,912.0,,"[0, 86, 51]","[0, 86, 51]",
0,52,606.0,606.0,,"[0, 26, 9, 52]","[0, 26, 9, 52]",
0,53,563.0,563.0,,"[0, 53]","[0, 53]",
0,54,969.0,969.0,,"[0, 30, 54]","[0, 30, 54]",
0,55,665.0,665.0,,"[0, 70, 55]","[0, 70, 55]",
0,56,682.0,682.0,,"[0, 30, 56]","[0, 30, 56]",
0,57,813.0,813.0,,"[0, 57]","[0, 57]",
0,58,334.0,334.0,,"[0, 58]","[0, 58]",
0,59,524.0,524.0,,"[0, 70, 59]","[0, 70, 59]",
0,60,401.0,401.0,,"[0, 60]","[0, 60]",
0,61,982.0,982.0,,"[0, 30, 56, 61]","[0, 30, 56, 61]",
0,62,904.0,904.0,,"[0, 4, 62]","[0, 4, 62]",
0,63,648.0,648.0,,"[0, 63]","[0, 63]",
0,64,843.0,843.0,,"[0, 38, 64]","[0, 38, 64]",
0,65,907.0,907.0,,"[0, 65]","[0, 65]",
0,66,441.0,441.0,,"[0, 66]","[0, 66]",
0,67,577.0,577.0,,"[0, 67]","[0, 67]",
0,68,282.0,282.0,,"[0, 68]","[0, 68]",
0,69,373.0,373.0,,"[0, 69]","[0, 69]",
0,70,336.0,336.0,,"[0, 70]","[0, 70]",
0,71,351.0,351.0,,"[0, 71]","[0, 71]",
0,72,389.0,389.0,,"[0, 72]","[0, 72]",
0,73,685.0,685.0,,"[0, 70, 73]","[0, 70, 73]",
0,74,747.0,747.0,,"[0, 93, 74]","[0, 93, 74]",
0,75,568.0,568.0,,"[0, 26, 22, 75]","[0, 26, 22, 75]",
0,76,865.0,865.0,,"[0, 38, 78, 76]","[0, 38, 78, 76]",
0,77,977.0,977.0,,"[0, 70, 73, 77]","[0, 70, 73, 77]",
0,78,682.0,682.0,,"[0, 38, 78]","[0, 38, 78]",
0,79,367.0,367.0,,"[0, 26, 79]","[0, 26, 79]",
0,80,854.0,854.0,,"[0, 80]","[0, 80]",
0,81,812.0,812.0,,"[0, 93, 81]","[0, 93, 81]",
0,82,419.0,419.0,,"[0, 82]","[0, 82]",
0,83,504.0,504.0,,"[0, 26, 79, 83]","[0, 26, 79, 83]",
0,84,910.0,910.0,,"[0, 58, 84]","[0, 58, 84]",
0,85,782.0,782.0,,"[0, 30, 56, 85]","[0, 30, 56, 85]",
